date,time,east,north,center,south,total,unit,source_url
2026-05-06,00:00,36.5,926.1,889.4,807.2,2659.2,萬瓩,https://www.taipower.com.tw/d006/loadGraph/loadGraph/data/loadareas.csv
2026-05-06,00:10,36.1,935.0,886.3,808.0,2665.4,萬瓩,https://www.taipower.com.tw/d006/loadGraph/loadGraph/data/loadareas.csv
